episode,total_reward,epsilon
119,-2.213572311401368,0.027466704100599357
120,-198.142288261652,0.02649357679597006
121,-15.455403624288738,0.02545270704623537
122,-35.143555879592896,0.024452730598460485
123,-59.48017196655273,0.02358638639746161
124,0.13669356405734945,0.02275073620307203
125,-22.773385611176494,0.02185691377658964
126,-102.70789469480515,0.0209982075117537
127,-25.259641346335414,0.020173237777921436
128,-1.511463928222657,0.01945851319966211
129,-103.39403547942639,0.018694034400883148
130,-108.93871660232544,0.017959590159615638
131,-12.818805937282741,0.017254000489382054
132,-14.888976210355759,0.016576131762572884
133,-23.710696798563006,0.015924894889116716
134,-22.619129943847657,0.015299243566706092
135,-24.14703966379166,0.014698172599767807
136,-90.5200984954834,0.0141207162844769
137,-84.10971898436547,0.013565946857219586
138,-32.99957044571638,0.013032973004012415
139,-22.644669434428216,0.012520938428482817
140,-25.820728620886804,0.012029020476110272
141,-274.2526201546192,0.011602840173210649
142,-25.04695312380791,0.011146992122178958
143,-31.04054170846939,0.010709053259115673
144,-102.61499247550965,0.010288319974533023
145,-25.004602272808555,0.009963666213135667
146,-25.201127257943156,0.009963666213135667
147,-89.94676277004181,0.009963666213135667
148,-23.038095709681514,0.009963666213135667
149,-327.30264473110435,0.009963666213135667
150,-90.72858092803507,0.009963666213135667
151,-98.1613224029541,0.009963666213135667
152,-12.817245915159583,0.009963666213135667
153,-79.27803497314453,0.009963666213135667
154,-101.09348544180394,0.009963666213135667
155,-90.44614606406539,0.009963666213135667
156,-81.41104273200035,0.009963666213135667
157,-0.5361450195312507,0.009963666213135667
158,-108.45695344209672,0.009963666213135667
159,-23.913320538401607,0.009963666213135667
160,-71.15577583312988,0.009963666213135667
161,-90.94715061187743,0.009963666213135667
162,-131.98270483016967,0.009963666213135667
163,-51.00149265527725,0.009963666213135667
164,-62.60202789604664,0.009963666213135667
165,-99.313684335351,0.009963666213135667
166,-14.102694320678712,0.009963666213135667
167,-12.053075139969588,0.009963666213135667
168,-30.465920007228853,0.009963666213135667
169,-26.073893320560458,0.009963666213135667
170,-109.94973084926606,0.009963666213135667
171,-27.447398161888124,0.009963666213135667
172,-111.57695831507444,0.009963666213135667
173,-119.14874386787416,0.009963666213135667
174,-200.28463298231364,0.009963666213135667
175,-14.845417785644532,0.009963666213135667
176,-20.86518362760544,0.009963666213135667
177,-22.92681229710579,0.009963666213135667
178,-59.06453018188476,0.009963666213135667
179,-24.276177552342418,0.009963666213135667
180,-100.56244395375252,0.009963666213135667
181,-103.56649557203055,0.009963666213135667
182,-22.42044935822487,0.009963666213135667
183,-97.15462760925293,0.009963666213135667
184,-101.03036154508591,0.009963666213135667
185,-79.196240234375,0.009963666213135667
186,-84.10790353864432,0.009963666213135667
187,-24.94765715003014,0.009963666213135667
188,-90.37800102233886,0.009963666213135667
189,-10.777242976799608,0.009963666213135667
190,-89.74575881958008,0.009963666213135667
191,-24.232565689086915,0.009963666213135667
192,-24.39051052629948,0.009963666213135667
193,-109.96473453044892,0.009963666213135667
194,-19.173826980590817,0.009963666213135667
195,-25.561085510253907,0.009963666213135667
196,-25.9643084615469,0.009963666213135667
197,-110.25326669216157,0.009963666213135667
198,-34.04800845384598,0.009963666213135667
199,-102.73608965277673,0.009963666213135667
200,-96.07895312309266,0.009963666213135667
201,-14.951056194305421,0.009963666213135667
202,-72.43043975830078,0.009963666213135667
203,-89.1866081237793,0.009963666213135667
204,-31.699839602858994,0.009963666213135667
205,-103.09720231294632,0.009963666213135667
206,-49.399381518363946,0.009963666213135667
207,-190.57794858366253,0.009963666213135667
208,-53.71911565065384,0.009963666213135667
209,-84.29614286720754,0.009963666213135667
210,-25.144650039076808,0.009963666213135667
211,-95.05321501493455,0.009963666213135667
212,-91.15741424560547,0.009963666213135667
213,-109.60859212875367,0.009963666213135667
214,-77.90892486572265,0.009963666213135667
215,-107.42785567045213,0.009963666213135667
216,-91.48177911043167,0.009963666213135667
217,-101.83134384900332,0.009963666213135667
218,-28.514261519908906,0.009963666213135667
219,-105.05809823870659,0.009963666213135667
220,-137.76986938714984,0.009963666213135667
221,-28.745242547988894,0.009963666213135667
222,-89.26207237243652,0.009963666213135667
223,-24.035435485839844,0.009963666213135667
224,-71.26354103088379,0.009963666213135667
225,-221.50947217047215,0.009963666213135667
226,-24.18012560606003,0.009963666213135667
227,-68.45433393716812,0.009963666213135667
228,-13.348719882965089,0.009963666213135667
229,-29.832012486457828,0.009963666213135667
230,-91.6260383605957,0.009963666213135667
231,-37.820741176605225,0.009963666213135667
232,-11.278597043454647,0.009963666213135667
233,-224.89399811029435,0.009963666213135667
234,-10.941410828009248,0.009963666213135667
235,-109.57055157423021,0.009963666213135667
236,-13.424723434448243,0.009963666213135667
237,-0.851833821833134,0.009963666213135667
238,-88.95351867675781,0.009963666213135667
239,-29.090532374382022,0.009963666213135667
240,-98.2735397040844,0.009963666213135667
241,-100.62210159301758,0.009963666213135667
242,-3.2699571639299396,0.009963666213135667
243,-28.484988164901733,0.009963666213135667
244,-87.0336405992508,0.009963666213135667
245,-43.37339859008789,0.009963666213135667
246,-101.61279835402966,0.009963666213135667
247,-102.63119201660156,0.009963666213135667
248,-24.006389875710013,0.009963666213135667
249,-89.89259717464448,0.009963666213135667
250,-25.239206323586405,0.009963666213135667
251,-89.95836715698242,0.009963666213135667
252,-101.52101152837277,0.009963666213135667
253,-114.58317828178407,0.009963666213135667
254,-25.151945506036284,0.009963666213135667
255,-22.470704925060275,0.009963666213135667
256,-88.97131042480468,0.009963666213135667
257,-9.648232373595238,0.009963666213135667
258,-28.32923219203949,0.009963666213135667
259,-70.56924324035644,0.009963666213135667
260,-83.78061212301255,0.009963666213135667
261,-104.2387589931488,0.009963666213135667
262,-29.749289941787723,0.009963666213135667
263,-25.618366910517217,0.009963666213135667
264,-11.919293212890626,0.009963666213135667
265,-23.78411851525307,0.009963666213135667
266,-25.308402609825137,0.009963666213135667
267,-23.34713821411133,0.009963666213135667
268,-28.003093910217288,0.009963666213135667
269,-23.623527002334598,0.009963666213135667
270,-109.42130792140962,0.009963666213135667
271,-29.850182247161868,0.009963666213135667
272,-103.01693983078003,0.009963666213135667
273,-26.579726028442384,0.009963666213135667
274,-10.94093017578125,0.009963666213135667
275,-106.48413405418397,0.009963666213135667
276,-79.77481448799371,0.009963666213135667
277,-27.22891540527344,0.009963666213135667
278,-10.932657206967997,0.009963666213135667
279,-16.605314503610135,0.009963666213135667
280,-24.86429649293423,0.009963666213135667
281,-107.92925856113435,0.009963666213135667
282,-13.503380584716798,0.009963666213135667
283,-27.039241668581965,0.009963666213135667
284,-104.11079631447792,0.009963666213135667
285,-35.24887704849243,0.009963666213135667
286,-125.19077415466309,0.009963666213135667
287,-28.594436234235765,0.009963666213135667
288,-113.6556770324707,0.009963666213135667
289,-29.532338416576387,0.009963666213135667
290,-11.666333788633347,0.009963666213135667
291,-26.032633943855764,0.009963666213135667
292,-23.31595118045807,0.009963666213135667
293,-76.59469759017229,0.009963666213135667
294,-31.589632749557495,0.009963666213135667
295,-94.24880875349045,0.009963666213135667
296,-44.50157784521579,0.009963666213135667
297,-28.29428497552872,0.009963666213135667
298,-88.90283470153808,0.009963666213135667
299,-22.92959861755371,0.009963666213135667
300,-23.268471968173984,0.009963666213135667
301,-116.95892000198366,0.009963666213135667
302,-11.921245225332678,0.009963666213135667
303,-29.776115017523992,0.009963666213135667
304,-40.45506013631821,0.009963666213135667
305,-103.14347316026688,0.009963666213135667
306,-113.19496879577638,0.009963666213135667
307,-84.7395593047142,0.009963666213135667
308,-29.50003514289856,0.009963666213135667
309,-42.66737260818481,0.009963666213135667
310,-29.111850833892824,0.009963666213135667
311,-23.518020626902583,0.009963666213135667
312,-84.53602911233902,0.009963666213135667
313,-297.6752992585301,0.009963666213135667
314,-22.452677631397094,0.009963666213135667
315,-91.33304481506347,0.009963666213135667
316,-35.2612943649292,0.009963666213135667
317,-35.82534408569336,0.009963666213135667
318,-105.62335710823537,0.009963666213135667
319,-28.477598971128465,0.009963666213135667
320,-11.107373352721334,0.009963666213135667
321,-77.56066589355468,0.009963666213135667
322,-39.23465568721294,0.009963666213135667
323,-92.67560806274415,0.009963666213135667
324,-50.68611941337585,0.009963666213135667
325,-22.310979631543162,0.009963666213135667
326,-117.83576273918153,0.009963666213135667
327,-192.85137438178063,0.009963666213135667
328,-28.73165009021759,0.009963666213135667
329,-52.883210802078246,0.009963666213135667
330,-100.86873094439507,0.009963666213135667
331,-232.66513317823413,0.009963666213135667
332,-104.22166421711445,0.009963666213135667
333,-11.974396751821041,0.009963666213135667
334,-11.170987145602703,0.009963666213135667
335,-43.96281708026072,0.009963666213135667
336,-111.14712748527528,0.009963666213135667
337,-103.98798143565655,0.009963666213135667
338,-110.50511214733125,0.009963666213135667
339,-34.83891177177429,0.009963666213135667
340,-105.43855496346951,0.009963666213135667
341,-30.15267894268036,0.009963666213135667
342,-101.68222312927246,0.009963666213135667
343,-66.44785298109055,0.009963666213135667
344,-52.78300592899322,0.009963666213135667
345,-26.87263253927231,0.009963666213135667
346,-15.63502155393362,0.009963666213135667
347,-108.57331906557084,0.009963666213135667
348,-102.90541725158691,0.009963666213135667
349,-26.417954292893413,0.009963666213135667
350,-106.89605511426926,0.009963666213135667
351,-103.89337657094002,0.009963666213135667
352,-31.772322463989255,0.009963666213135667
353,-25.50230484008789,0.009963666213135667
354,-13.939128169417382,0.009963666213135667
355,-23.82109448463307,0.009963666213135667
356,-29.531926727294923,0.009963666213135667
357,-17.98058767914772,0.009963666213135667
358,-58.25191383361816,0.009963666213135667
359,-25.360314321517947,0.009963666213135667
360,-101.79119764864446,0.009963666213135667
361,-15.892501296103001,0.009963666213135667
362,-107.09876499176026,0.009963666213135667
363,-22.150797653198243,0.009963666213135667
364,-33.35370135320409,0.009963666213135667
365,-28.41781557798386,0.009963666213135667
366,-103.75302976071835,0.009963666213135667
367,-25.54049972891808,0.009963666213135667
368,-108.74838956594466,0.009963666213135667
369,-11.890344682335854,0.009963666213135667
370,-27.50634506882634,0.009963666213135667
371,-102.75062632262707,0.009963666213135667
372,-89.64967803955078,0.009963666213135667
373,-104.23797956705094,0.009963666213135667
374,-25.502983754873277,0.009963666213135667
375,-95.84763287305833,0.009963666213135667
376,-105.65203309059144,0.009963666213135667
377,-30.008460998535156,0.009963666213135667
378,-33.05415781736374,0.009963666213135667
379,-35.29739232063294,0.009963666213135667
380,-81.55956153273583,0.009963666213135667
381,-89.46041755676269,0.009963666213135667
382,-30.27795998752117,0.009963666213135667
383,-31.625099658966064,0.009963666213135667
384,-13.62500457763672,0.009963666213135667
385,-122.83249549865722,0.009963666213135667
386,-109.66467323303225,0.009963666213135667
387,-14.131842422485352,0.009963666213135667
388,-26.20908598303795,0.009963666213135667
389,-24.13169937133789,0.009963666213135667
390,-39.767907209321855,0.009963666213135667
391,-51.98913340568542,0.009963666213135667
392,-88.63938277959825,0.009963666213135667
393,-30.771500205993654,0.009963666213135667
394,-22.605960440635684,0.009963666213135667
395,-136.68403668403624,0.009963666213135667
396,1.939078521728515,0.009963666213135667
397,-55.62270755767822,0.009963666213135667
398,-94.59460085630418,0.009963666213135667
399,-28.55985999107361,0.009963666213135667
400,-101.73416165709496,0.009963666213135667
401,-100.56956015229225,0.009963666213135667
402,-9.613488006591798,0.009963666213135667
403,-0.003672409057617898,0.009963666213135667
404,-33.902400970458984,0.009963666213135667
405,-76.57717830836772,0.009963666213135667
406,-23.271944475173953,0.009963666213135667
407,-116.50508778095248,0.009963666213135667
408,-98.38465651571751,0.009963666213135667
409,-103.61240334510804,0.009963666213135667
410,-44.51954870223999,0.009963666213135667
411,-204.01174707412721,0.009963666213135667
412,-30.94968101978302,0.009963666213135667
413,-128.9064016342163,0.009963666213135667
414,-44.338290739059445,0.009963666213135667
415,-38.41240396499634,0.009963666213135667
416,-109.20100951194765,0.009963666213135667
417,-154.47385888695715,0.009963666213135667
418,-9.203596878051759,0.009963666213135667
419,-16.969180566072467,0.009963666213135667
420,-111.28667068481447,0.009963666213135667
421,-145.11827239990237,0.009963666213135667
422,1.3778621673583977,0.009963666213135667
423,-36.58303449451923,0.009963666213135667
424,-162.9837767124176,0.009963666213135667
425,-24.57114089727402,0.009963666213135667
426,-30.247426419556724,0.009963666213135667
427,-17.984493776969614,0.009963666213135667
428,-88.27485160827636,0.009963666213135667
429,-37.310747385025024,0.009963666213135667
430,-222.0630832776427,0.009963666213135667
431,-88.38256311416627,0.009963666213135667
432,-44.67135453224182,0.009963666213135667
433,-113.81510210037233,0.009963666213135667
434,-104.98876603543759,0.009963666213135667
435,-43.567211762070656,0.009963666213135667
436,-108.19944626092912,0.009963666213135667
437,-31.40209674835205,0.009963666213135667
438,-100.64183135032654,0.009963666213135667
439,-107.73948822021485,0.009963666213135667
440,-144.41121063232424,0.009963666213135667
441,-34.47197065353394,0.009963666213135667
442,-30.16210839928099,0.009963666213135667
443,-118.90337123870852,0.009963666213135667
444,-30.98609919548035,0.009963666213135667
445,-11.690265369415284,0.009963666213135667
446,-27.483753494606937,0.009963666213135667
447,-34.779915595054625,0.009963666213135667
448,-91.8602228164673,0.009963666213135667
449,-83.54893515110017,0.009963666213135667
450,-150.80467236042026,0.009963666213135667
451,-31.33146369457245,0.009963666213135667
452,0.9002277374267571,0.009963666213135667
453,-34.89523243904114,0.009963666213135667
454,-115.33809876441957,0.009963666213135667
455,-89.3224708735943,0.009963666213135667
456,3.8080188751220696,0.009963666213135667
457,-15.71421814262867,0.009963666213135667
458,-92.26317036151887,0.009963666213135667
459,-114.57737889289858,0.009963666213135667
460,-45.21307688057422,0.009963666213135667
461,-76.78278541564943,0.009963666213135667
462,-30.5641689658165,0.009963666213135667
463,0.22928924560546804,0.009963666213135667
464,-38.13526656627655,0.009963666213135667
465,-32.982009291648865,0.009963666213135667
466,-104.7313571035862,0.009963666213135667
467,-97.2819286108017,0.009963666213135667
468,-29.59080562591553,0.009963666213135667
469,-49.05940118730068,0.009963666213135667
470,-105.13523206710816,0.009963666213135667
471,-29.719505405426027,0.009963666213135667
472,-26.51079252958298,0.009963666213135667
473,-34.76869297027588,0.009963666213135667
474,-23.025856953859332,0.009963666213135667
475,-100.50293617248535,0.009963666213135667
476,-114.50249853134157,0.009963666213135667
477,-86.0764562636614,0.009963666213135667
478,-53.87138845920562,0.009963666213135667
479,-21.0718838095665,0.009963666213135667
480,-105.51682807207108,0.009963666213135667
481,-28.234649261832235,0.009963666213135667
482,-35.496304182335734,0.009963666213135667
483,-162.3557202324271,0.009963666213135667
484,-28.473778865789065,0.009963666213135667
485,-102.55362082123757,0.009963666213135667
486,-235.8091096878052,0.009963666213135667
487,-35.100199460983276,0.009963666213135667
488,-106.83098161220552,0.009963666213135667
489,-56.74207954406738,0.009963666213135667
490,-38.82696142196655,0.009963666213135667
491,-20.81034164428711,0.009963666213135667
492,-105.00891984105111,0.009963666213135667
493,-39.751975774765015,0.009963666213135667
494,-52.49868985414504,0.009963666213135667
495,-22.51225166320801,0.009963666213135667
496,-40.83707152362913,0.009963666213135667
497,-21.956007766723634,0.009963666213135667
498,3.524002265930175,0.009963666213135667
499,-56.49441583156585,0.009963666213135667
500,-111.85532417297365,0.009963666213135667
501,-99.60797816216946,0.009963666213135667
502,-33.89175918102264,0.009963666213135667
503,-107.44059256315232,0.009963666213135667
504,-33.15367699563503,0.009963666213135667
505,-54.5791838645935,0.009963666213135667
506,-108.55026239156724,0.009963666213135667
507,-88.89818267822265,0.009963666213135667
508,-221.051198849082,0.009963666213135667
509,-95.91833367347719,0.009963666213135667
510,-30.29032301902771,0.009963666213135667
511,-34.52764114141464,0.009963666213135667
512,-104.74597588777543,0.009963666213135667
